{'lipoC2': 7.33, 'lipoC3S1': 3.84, 'temp': 27.06, 'lipoC3S3': 11.61, 'lipoC3S2': 7.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.05, 'datetime': '2018-10-09 20:04:51.195606', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 1, 'pitch': 3.41, 'roll': -3.53, 'pres': 170}
{'lipoC2': 7.32, 'lipoC3S1': 3.68, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.54, 'rot1': 80, 'rot0': 88, 'rot3': 122, 'rot2': 102, 'state': 'normal', 'yaw': -2.2, 'datetime': '2018-10-09 20:05:07.914898', 'mgs': 0, 'volt': 0.9912, 'depth': 2.988, 'time': 16, 'pitch': 10.3, 'roll': -2.06, 'pres': 203}
{'lipoC2': 7.32, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.48, 'lipoC3S2': 7.46, 'rot1': 82, 'rot0': 90, 'rot3': 122, 'rot2': 102, 'state': 'normal', 'yaw': -2.38, 'datetime': '2018-10-09 20:05:08.020368', 'mgs': 0, 'volt': 0.9619, 'depth': 2.53, 'time': 16, 'pitch': 9.96, 'roll': -2.0, 'pres': 197}
{'lipoC2': 7.32, 'lipoC3S1': 3.68, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.54, 'rot1': 83, 'rot0': 91, 'rot3': 123, 'rot2': 103, 'state': 'normal', 'yaw': -2.59, 'datetime': '2018-10-09 20:05:08.126922', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 16, 'pitch': 9.55, 'roll': -1.88, 'pres': 198}
{'lipoC2': 7.33, 'lipoC3S1': 3.74, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.6, 'rot1': 84, 'rot0': 93, 'rot3': 123, 'rot2': 104, 'state': 'normal', 'yaw': -2.76, 'datetime': '2018-10-09 20:05:08.229042', 'mgs': 0, 'volt': 1.0693, 'depth': 4.208, 'time': 16, 'pitch': 9.17, 'roll': -1.73, 'pres': 219}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.44, 'lipoC3S2': 7.58, 'rot1': 86, 'rot0': 94, 'rot3': 124, 'rot2': 104, 'state': 'normal', 'yaw': -2.9, 'datetime': '2018-10-09 20:05:08.333287', 'mgs': 0, 'volt': 1.04, 'depth': 3.751, 'time': 17, 'pitch': 8.74, 'roll': -1.6, 'pres': 213}
{'lipoC2': 7.29, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.35, 'lipoC3S2': 7.58, 'rot1': 87, 'rot0': 95, 'rot3': 125, 'rot2': 105, 'state': 'normal', 'yaw': -3.02, 'datetime': '2018-10-09 20:05:08.437422', 'mgs': 0, 'volt': 0.9912, 'depth': 2.988, 'time': 17, 'pitch': 8.43, 'roll': -1.41, 'pres': 203}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.3, 'lipoC3S2': 7.57, 'rot1': 88, 'rot0': 97, 'rot3': 125, 'rot2': 105, 'state': 'normal', 'yaw': -3.1, 'datetime': '2018-10-09 20:05:08.541672', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 17, 'pitch': 8.35, 'roll': -1.25, 'pres': 196}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.06, 'lipoC3S3': 11.27, 'lipoC3S2': 7.33, 'rot1': 89, 'rot0': 98, 'rot3': 127, 'rot2': 105, 'state': 'normal', 'yaw': -3.26, 'datetime': '2018-10-09 20:05:08.645784', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 17, 'pitch': 8.4, 'roll': -1.05, 'pres': 196}
{'lipoC2': 7.33, 'lipoC3S1': 3.76, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.44, 'rot1': 91, 'rot0': 100, 'rot3': 127, 'rot2': 105, 'state': 'normal', 'yaw': -3.46, 'datetime': '2018-10-09 20:05:08.748726', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 17, 'pitch': 8.39, 'roll': -1.06, 'pres': 196}
{'lipoC2': 7.33, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.56, 'lipoC3S2': 7.66, 'rot1': 91, 'rot0': 101, 'rot3': 127, 'rot2': 106, 'state': 'normal', 'yaw': -3.7, 'datetime': '2018-10-09 20:05:14.309607', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 17, 'pitch': 8.21, 'roll': -1.1, 'pres': 195}
{'lipoC2': 7.33, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.56, 'lipoC3S2': 7.66, 'rot1': 91, 'rot0': 101, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -4.06, 'datetime': '2018-10-09 20:05:14.339936', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 17, 'pitch': 7.34, 'roll': -1.13, 'pres': 195}
{'lipoC2': 7.33, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.56, 'lipoC3S2': 7.66, 'rot1': 91, 'rot0': 101, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -4.39, 'datetime': '2018-10-09 20:05:14.370819', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 17, 'pitch': 6.08, 'roll': -1.18, 'pres': 195}
{'lipoC2': 7.33, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.58, 'lipoC3S2': 7.66, 'rot1': 91, 'rot0': 101, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -4.79, 'datetime': '2018-10-09 20:05:14.387166', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 17, 'pitch': 4.32, 'roll': -1.22, 'pres': 194}
{'lipoC2': 7.33, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.58, 'lipoC3S2': 7.66, 'rot1': 91, 'rot0': 101, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -5.16, 'datetime': '2018-10-09 20:05:14.403248', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 17, 'pitch': 2.51, 'roll': -1.23, 'pres': 193}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 92, 'rot0': 101, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -5.57, 'datetime': '2018-10-09 20:05:14.419344', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 18, 'pitch': 0.39, 'roll': -1.2, 'pres': 195}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.65, 'rot1': 93, 'rot0': 102, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -5.95, 'datetime': '2018-10-09 20:05:14.435462', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 18, 'pitch': -1.78, 'roll': -1.16, 'pres': 192}
{'lipoC2': 7.32, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.65, 'rot1': 93, 'rot0': 103, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -6.41, 'datetime': '2018-10-09 20:05:14.451576', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 18, 'pitch': -4.15, 'roll': -1.06, 'pres': 191}
{'lipoC2': 7.33, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 94, 'rot0': 104, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -6.86, 'datetime': '2018-10-09 20:05:14.467685', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 18, 'pitch': -6.11, 'roll': -0.93, 'pres': 191}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.43, 'lipoC3S2': 7.64, 'rot1': 95, 'rot0': 104, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -7.36, 'datetime': '2018-10-09 20:05:14.483779', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 18, 'pitch': -7.79, 'roll': -0.84, 'pres': 190}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.64, 'rot1': 96, 'rot0': 105, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -7.92, 'datetime': '2018-10-09 20:05:14.499881', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 18, 'pitch': -9.29, 'roll': -0.74, 'pres': 190}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.5, 'lipoC3S2': 7.64, 'rot1': 97, 'rot0': 106, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -8.45, 'datetime': '2018-10-09 20:05:14.516025', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 18, 'pitch': -10.26, 'roll': -0.63, 'pres': 190}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 98, 'rot0': 107, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -9.03, 'datetime': '2018-10-09 20:05:14.532135', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 18, 'pitch': -10.93, 'roll': -0.52, 'pres': 190}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.56, 'lipoC3S2': 7.54, 'rot1': 99, 'rot0': 108, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -9.58, 'datetime': '2018-10-09 20:05:14.548275', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 18, 'pitch': -11.21, 'roll': -0.38, 'pres': 189}
{'lipoC2': 7.33, 'lipoC3S1': 3.77, 'temp': 27.13, 'lipoC3S3': 11.52, 'lipoC3S2': 7.6, 'rot1': 100, 'rot0': 109, 'rot3': 128, 'rot2': 106, 'state': 'normal', 'yaw': -10.14, 'datetime': '2018-10-09 20:05:14.564424', 'mgs': 0, 'volt': 0.9619, 'depth': 2.53, 'time': 19, 'pitch': -11.25, 'roll': -0.26, 'pres': 197}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.0, 'lipoC3S3': 11.54, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 129, 'rot2': 107, 'state': 'normal', 'yaw': -10.72, 'datetime': '2018-10-09 20:05:14.580574', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 19, 'pitch': -10.83, 'roll': -0.14, 'pres': 193}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 130, 'rot2': 107, 'state': 'normal', 'yaw': -11.26, 'datetime': '2018-10-09 20:05:14.596792', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 19, 'pitch': -9.79, 'roll': -0.01, 'pres': 191}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.0, 'lipoC3S3': 11.52, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 130, 'rot2': 108, 'state': 'normal', 'yaw': -11.83, 'datetime': '2018-10-09 20:05:14.612939', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 19, 'pitch': -8.14, 'roll': 0.09, 'pres': 192}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.52, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 131, 'rot2': 109, 'state': 'normal', 'yaw': -12.33, 'datetime': '2018-10-09 20:05:14.629117', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 19, 'pitch': -6.39, 'roll': 0.15, 'pres': 192}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 132, 'rot2': 110, 'state': 'normal', 'yaw': -12.86, 'datetime': '2018-10-09 20:05:14.645288', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 19, 'pitch': -4.33, 'roll': 0.19, 'pres': 192}
{'lipoC2': 7.32, 'lipoC3S1': 3.81, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 133, 'rot2': 110, 'state': 'normal', 'yaw': -13.32, 'datetime': '2018-10-09 20:05:14.661466', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 19, 'pitch': -2.52, 'roll': 0.17, 'pres': 192}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 133, 'rot2': 111, 'state': 'normal', 'yaw': -13.77, 'datetime': '2018-10-09 20:05:14.677628', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 19, 'pitch': -0.82, 'roll': 0.1, 'pres': 193}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.63, 'rot1': 100, 'rot0': 109, 'rot3': 134, 'rot2': 112, 'state': 'normal', 'yaw': -14.24, 'datetime': '2018-10-09 20:05:14.693790', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 19, 'pitch': 0.79, 'roll': -0.04, 'pres': 185}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 135, 'rot2': 112, 'state': 'normal', 'yaw': -14.68, 'datetime': '2018-10-09 20:05:14.709951', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 19, 'pitch': 2.0, 'roll': -0.16, 'pres': 188}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.61, 'rot1': 100, 'rot0': 109, 'rot3': 136, 'rot2': 113, 'state': 'normal', 'yaw': -15.17, 'datetime': '2018-10-09 20:05:14.726113', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 20, 'pitch': 3.03, 'roll': -0.29, 'pres': 187}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.48, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 137, 'rot2': 114, 'state': 'normal', 'yaw': -15.6, 'datetime': '2018-10-09 20:05:14.742299', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 20, 'pitch': 3.71, 'roll': -0.41, 'pres': 187}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.47, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 137, 'rot2': 114, 'state': 'normal', 'yaw': -16.06, 'datetime': '2018-10-09 20:05:14.758447', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 20, 'pitch': 4.14, 'roll': -0.53, 'pres': 187}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 138, 'rot2': 115, 'state': 'normal', 'yaw': -16.47, 'datetime': '2018-10-09 20:05:14.774612', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 20, 'pitch': 4.25, 'roll': -0.66, 'pres': 181}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 139, 'rot2': 116, 'state': 'normal', 'yaw': -16.9, 'datetime': '2018-10-09 20:05:14.790768', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 20, 'pitch': 4.1, 'roll': -0.85, 'pres': 183}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.61, 'rot1': 100, 'rot0': 109, 'rot3': 140, 'rot2': 116, 'state': 'normal', 'yaw': -17.28, 'datetime': '2018-10-09 20:05:14.806987', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 20, 'pitch': 3.73, 'roll': -1.0, 'pres': 182}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.61, 'rot1': 100, 'rot0': 109, 'rot3': 140, 'rot2': 117, 'state': 'normal', 'yaw': -17.69, 'datetime': '2018-10-09 20:05:14.823142', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 20, 'pitch': 3.16, 'roll': -1.17, 'pres': 181}
{'lipoC2': 7.33, 'lipoC3S1': 3.78, 'temp': 27.06, 'lipoC3S3': 11.52, 'lipoC3S2': 7.6, 'rot1': 100, 'rot0': 109, 'rot3': 141, 'rot2': 118, 'state': 'normal', 'yaw': -18.07, 'datetime': '2018-10-09 20:05:14.839561', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 20, 'pitch': 2.56, 'roll': -1.32, 'pres': 180}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.47, 'lipoC3S2': 7.63, 'rot1': 100, 'rot0': 109, 'rot3': 142, 'rot2': 119, 'state': 'normal', 'yaw': -18.44, 'datetime': '2018-10-09 20:05:14.855771', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 20, 'pitch': 1.93, 'roll': -1.46, 'pres': 180}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.47, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 143, 'rot2': 119, 'state': 'normal', 'yaw': -18.84, 'datetime': '2018-10-09 20:05:14.871945', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 21, 'pitch': 1.26, 'roll': -1.58, 'pres': 180}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.47, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 143, 'rot2': 120, 'state': 'normal', 'yaw': -19.21, 'datetime': '2018-10-09 20:05:14.888109', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 21, 'pitch': 0.7, 'roll': -1.64, 'pres': 179}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 144, 'rot2': 121, 'state': 'normal', 'yaw': -19.58, 'datetime': '2018-10-09 20:05:14.904267', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 21, 'pitch': 0.24, 'roll': -1.65, 'pres': 179}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 145, 'rot2': 121, 'state': 'normal', 'yaw': -19.92, 'datetime': '2018-10-09 20:05:14.920406', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 21, 'pitch': -0.03, 'roll': -1.65, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 146, 'rot2': 122, 'state': 'normal', 'yaw': -20.27, 'datetime': '2018-10-09 20:05:14.936562', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 21, 'pitch': -0.17, 'roll': -1.65, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.48, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 147, 'rot2': 123, 'state': 'normal', 'yaw': -20.58, 'datetime': '2018-10-09 20:05:14.952780', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 21, 'pitch': -0.17, 'roll': -1.65, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.5, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 147, 'rot2': 123, 'state': 'normal', 'yaw': -20.88, 'datetime': '2018-10-09 20:05:14.968924', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 21, 'pitch': -0.08, 'roll': -1.57, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.48, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 148, 'rot2': 124, 'state': 'normal', 'yaw': -21.15, 'datetime': '2018-10-09 20:05:14.985090', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 21, 'pitch': 0.08, 'roll': -1.45, 'pres': 173}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 149, 'rot2': 125, 'state': 'normal', 'yaw': -21.4, 'datetime': '2018-10-09 20:05:15.001245', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 21, 'pitch': 0.3, 'roll': -1.35, 'pres': 172}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 150, 'rot2': 125, 'state': 'normal', 'yaw': -21.67, 'datetime': '2018-10-09 20:05:15.017475', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 21, 'pitch': 0.66, 'roll': -1.29, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 100, 'rot0': 109, 'rot3': 150, 'rot2': 126, 'state': 'normal', 'yaw': -21.9, 'datetime': '2018-10-09 20:05:15.033615', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 22, 'pitch': 1.05, 'roll': -1.29, 'pres': 172}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 100, 'rot0': 109, 'rot3': 151, 'rot2': 127, 'state': 'normal', 'yaw': -22.13, 'datetime': '2018-10-09 20:05:15.049500', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 22, 'pitch': 1.42, 'roll': -1.3, 'pres': 172}
{'lipoC2': 7.32, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.48, 'lipoC3S2': 7.65, 'rot1': 100, 'rot0': 109, 'rot3': 152, 'rot2': 128, 'state': 'normal', 'yaw': -22.3, 'datetime': '2018-10-09 20:05:15.065130', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 22, 'pitch': 1.63, 'roll': -1.3, 'pres': 171}
{'lipoC2': 7.32, 'lipoC3S1': 3.83, 'temp': 27.06, 'lipoC3S3': 11.54, 'lipoC3S2': 7.65, 'rot1': 100, 'rot0': 109, 'rot3': 153, 'rot2': 128, 'state': 'normal', 'yaw': -22.49, 'datetime': '2018-10-09 20:05:15.080802', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 22, 'pitch': 1.65, 'roll': -1.21, 'pres': 171}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.56, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 154, 'rot2': 129, 'state': 'normal', 'yaw': -22.66, 'datetime': '2018-10-09 20:05:15.096425', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 22, 'pitch': 1.55, 'roll': -1.08, 'pres': 169}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.62, 'rot1': 100, 'rot0': 109, 'rot3': 155, 'rot2': 130, 'state': 'normal', 'yaw': -22.83, 'datetime': '2018-10-09 20:05:15.112050', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 22, 'pitch': 1.35, 'roll': -0.95, 'pres': 168}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.54, 'lipoC3S2': 7.63, 'rot1': 100, 'rot0': 109, 'rot3': 155, 'rot2': 130, 'state': 'normal', 'yaw': -22.95, 'datetime': '2018-10-09 20:05:15.127647', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 22, 'pitch': 1.2, 'roll': -0.86, 'pres': 168}
{'lipoC2': 7.33, 'lipoC3S1': 3.81, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 100, 'rot0': 109, 'rot3': 156, 'rot2': 131, 'state': 'normal', 'yaw': -23.04, 'datetime': '2018-10-09 20:05:15.143345', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 22, 'pitch': 1.09, 'roll': -0.74, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 100, 'rot0': 109, 'rot3': 157, 'rot2': 132, 'state': 'normal', 'yaw': -23.23, 'datetime': '2018-10-09 20:05:15.158933', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 22, 'pitch': 1.01, 'roll': -0.57, 'pres': 171}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 100, 'rot0': 109, 'rot3': 158, 'rot2': 133, 'state': 'normal', 'yaw': -23.44, 'datetime': '2018-10-09 20:05:15.174500', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 22, 'pitch': 0.94, 'roll': -0.41, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.74, 'temp': 27.13, 'lipoC3S3': 11.42, 'lipoC3S2': 7.42, 'rot1': 100, 'rot0': 109, 'rot3': 159, 'rot2': 133, 'state': 'normal', 'yaw': -23.68, 'datetime': '2018-10-09 20:05:15.190088', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 23, 'pitch': 0.94, 'roll': -0.26, 'pres': 168}
{'lipoC2': 7.33, 'lipoC3S1': 3.58, 'temp': 27.13, 'lipoC3S3': 11.38, 'lipoC3S2': 7.4, 'rot1': 102, 'rot0': 111, 'rot3': 160, 'rot2': 134, 'state': 'normal', 'yaw': -25.07, 'datetime': '2018-10-09 20:05:15.205737', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 23, 'pitch': 1.0, 'roll': 0.13, 'pres': 168}
